,action_id,start,end,TransferFromClutchToTheta_start,TransferFromClutchToTheta_end,PrePublishGatherMetadata_start,PrePublishGatherMetadata_end,PrePublishTransfer_start,PrePublishTransfer_end,PrePublishIngest_start,PrePublishIngest_end,AcquireNodes_start,AcquireNodes_end,XpcsBoostCorr_start,XpcsBoostCorr_end,MakeCorrPlots_start,MakeCorrPlots_end,GatherXpcsMetadata_start,GatherXpcsMetadata_end,PublishGatherMetadata_start,PublishGatherMetadata_end,PublishTransfer_start,PublishTransfer_end,PublishIngest_start,PublishIngest_end,TransferFromClutchToTheta_bytes_transferred,PrePublishTransfer_bytes_transferred,PublishTransfer_bytes_transferred,total_bytes_transferred,TransferFromClutchToTheta_action_time,PrePublishTransfer_action_time,PrePublishIngest_action_time,PublishTransfer_action_time,PublishIngest_action_time,funcx_task_ids,flow_runtime,TransferFromClutchToTheta_runtime,PrePublishGatherMetadata_runtime,PrePublishTransfer_runtime,PrePublishIngest_runtime,AcquireNodes_runtime,XpcsBoostCorr_runtime,MakeCorrPlots_runtime,GatherXpcsMetadata_runtime,PublishGatherMetadata_runtime,PublishTransfer_runtime,PublishIngest_runtime,total_funcx_time
1837,4f0ee858-328e-4523-8ffd-0a5971b022a0,1647303916.907365,1647304044.705,1647303917.191,1647303925.094,1647303925.107,1647303934.329,1647303934.3409998,1647303943.8300002,1647303943.844,1647303947.485,1647303947.498,1647303957.766,1647303957.783,1647303984.632,1647303984.651,1647304017.115,1647304017.128,1647304025.56,1647304025.575,1647304034.822,1647304034.8409998,1647304040.559,1647304040.58,1647304044.705,163447877,163447877,203153072,530048826,2.0,3.0,0.0,3.0,1.0,"['9294c25e-5be1-4ab1-bda4-f2a86d9c2a01', '282f2e04-85f7-4b58-ab34-69e03a48af43', '4cef41c3-1261-4d1d-aecf-51ae9559448c', 'c0c7aa8d-e1fe-4b0f-a04c-bb662ea12327', '96ec58cb-e40d-4b0e-b299-3d573710f61c', '722a7f64-9740-4b74-abb2-af8819a99650']",127.7976348400116,7.903000116348267,9.221999883651733,9.48900032043457,3.6409997940063477,10.26800012588501,26.848999977111816,32.46399998664856,8.431999921798706,9.246999979019165,5.718000173568726,4.125,96.48199987411499
1838,3fecb022-0a5d-486a-ba89-f75f97141978,1647303917.143287,1647304041.428,1647303917.324,1647303922.96,1647303922.973,1647303932.1990001,1647303932.2099998,1647303937.907,1647303937.9180002,1647303942.7500002,1647303942.7619998,1647303949.7849998,1647303949.796,1647303976.472,1647303976.484,1647304009.218,1647304009.241,1647304020.994,1647304021.007,1647304030.2380002,1647304030.255,1647304034.808,1647304034.988,1647304041.428,145871995,145871995,185558128,477302118,3.0,2.0,1.0,2.0,1.0,"['90c0811b-cfde-45af-ba8d-faa237a9f987', '2e704583-cc2f-4e5a-ba66-7cef242a9e5b', 'b58e0498-662f-4de4-bbdc-070cb54e129e', 'b8d4fc95-85ca-42ee-bb14-ff9796bb6d2f', '78ffec8d-f93b-465d-b7bd-131b46a5a85a', 'cbaa2383-f359-4f92-979e-b6e02cd4e8bf']",124.28471302986145,5.636000156402588,9.2260000705719,5.69700026512146,4.832000017166138,7.023000001907349,26.675999879837036,32.73399996757507,11.753000020980835,9.231000185012817,4.552999973297119,6.440000057220459,96.64300012588501
1839,362291b4-38be-4ef5-bc2b-e3503e98503f,1647303917.418721,1647304044.295,1647303917.712,1647303922.5100002,1647303922.519,1647303929.4329998,1647303929.447,1647303934.625,1647303934.635,1647303938.721,1647303938.731,1647303946.487,1647303946.497,1647303983.44,1647303983.456,1647304009.2499998,1647304009.262,1647304020.945,1647304020.9580002,1647304030.3059998,1647304030.3209999,1647304040.53,1647304040.5449998,1647304044.295,245939050,245939050,283724845,775602945,3.0,2.0,1.0,3.0,1.0,"['ebdd76a9-d5d2-4210-b94a-3a5537dec46c', '5c41e4c4-3103-48e7-b61f-012d66b2e194', 'a3eeb01a-9083-47e1-8312-372f4b356ed0', 'ee84571e-1b75-4367-be60-7c56434887eb', '382d15a8-4262-4e2b-b68f-15d62895ba3a', '540ec59f-da87-4b99-a917-1c5f58ccd056']",126.87627911567688,4.798000335693359,6.913999795913696,5.177999973297119,4.085999965667725,7.75600004196167,36.943000078201294,25.793999671936035,11.682999849319458,9.347999572753906,10.20900011062622,3.750000238418579,98.43799901008606
1840,76631d2d-6719-4c88-8840-b18f723e207d,1647304006.5709171,1647304135.473,1647304006.76,1647304013.605,1647304013.619,1647304021.6950002,1647304021.753,1647304030.245,1647304030.255,1647304034.822,1647304034.837,1647304047.9550002,1647304047.966,1647304079.745,1647304079.759,1647304108.279,1647304108.2910001,1647304115.48,1647304115.493,1647304123.968,1647304123.984,1647304130.3100002,1647304130.3260002,1647304135.473,146047553,146047553,183807332,475902438,3.0,2.0,1.0,2.0,1.0,"['784b0a15-41a0-492e-9865-5afb89d428f8', 'e9d0f710-a2be-446b-a0ea-a4f528d2ecea', 'c77b2c49-83ee-4c73-b6dd-a4106c5bb089', '5e3042ca-7347-40ad-b2f6-4faee2aab3b7', '4de8e7a5-729d-4d81-a0e3-ace887aaea5a', 'd4a433f8-c8f8-48cb-8ee7-c1b2e5d39706']",128.90208292007446,6.8450000286102295,8.076000213623047,8.491999864578247,4.566999912261963,13.118000268936157,31.77899980545044,28.519999980926514,7.188999891281128,8.474999904632568,6.326000213623047,5.146999835968018,97.15700006484985
1841,cf28fd7a-f1bc-4e98-8272-6bb4dbf982bf,1647304006.740381,1647304130.027,1647304006.911,1647304012.513,1647304012.5219998,1647304020.373,1647304020.388,1647304025.932,1647304025.9420002,1647304030.261,1647304030.2710001,1647304046.966,1647304046.977,1647304077.2150002,1647304077.231,1647304101.8300002,1647304101.8409998,1647304111.375,1647304111.4060001,1647304121.223,1647304121.24,1647304125.9859998,1647304126.003,1647304130.027,158160182,158160182,195918655,512239019,2.0,3.0,1.0,2.0,1.0,"['0664c4d4-700c-46a8-8d1e-aef85d6ae709', '80f49dfd-7738-40a6-be2c-a74676427e64', '16e1643b-2904-4678-a565-27eea0492aa3', '70ad96f7-0f10-459a-a2b3-be27a7bfc7ae', '014509f1-c3f7-4b4b-94e8-d09ed17a9cc0', 'fed2593a-1a75-439b-bfe4-9aa94be36226']",123.28661894798279,5.601999998092651,7.851000070571899,5.543999910354614,4.318999767303467,16.694999933242798,30.23800015449524,24.599000215530396,9.534000158309937,9.816999912261963,4.745999813079834,4.023999929428101,98.73400044441223
1842,3400a422-71a0-4cf2-9064-0571beff63e2,1647304096.642654,1647304210.2870002,1647304096.833,1647304101.4750001,1647304101.488,1647304108.3,1647304108.311,1647304112.355,1647304112.368,1647304116.314,1647304116.332,1647304123.9139998,1647304123.926,1647304151.9859998,1647304152.0,1647304182.839,1647304182.859,1647304190.884,1647304190.9,1647304200.663,1647304200.681,1647304205.588,1647304205.608,1647304210.2870002,179162401,179162401,217714467,576039269,3.0,3.0,1.0,3.0,1.0,"['361b47ca-f266-4076-a1cc-1d5e6b906340', 'bbc4ba76-92a0-4e81-8976-c431fe5c8a71', '55ea5487-8493-4552-afa0-2bf56df04d77', '85590db8-7c3c-4a07-ba3b-1b9fdabbdc1f', '22e02d70-32f7-46fa-842a-80241ba68ad7', 'b69aba5f-2b00-4c5a-9fab-bb30330c1c63']",113.64434623718262,4.642000198364258,6.812000036239624,4.043999910354614,3.94599986076355,7.581999778747559,28.059999704360962,30.83899998664856,8.025000095367432,9.763000011444092,4.9070000648498535,4.67900013923645,91.08099961280823
1843,db125d3f-59d4-40f2-8f25-91fa6c8e15f1,1647304096.828435,1647304222.402,1647304097.0819998,1647304101.698,1647304101.707,1647304113.722,1647304113.731,1647304117.429,1647304117.443,1647304122.6179998,1647304122.627,1647304131.928,1647304131.94,1647304163.401,1647304163.42,1647304190.5049999,1647304190.519,1647304200.788,1647304200.8,1647304208.8899999,1647304208.905,1647304216.938,1647304216.9550002,1647304222.402,185755603,185755603,225466480,596977686,3.0,3.0,1.0,3.0,1.0,"['c72e4067-dfe8-48b6-91fd-7a6959b3b951', '58aef563-c7cd-42eb-82b8-9a2df420fa42', 'd35df10b-906a-4903-9dd3-36591bafd5d6', 'f9a0aae8-0d33-4e2e-8b77-f6601762abe1', '01beff29-750c-4a68-bbb1-ae1dd5a472a9', '2158c3b8-e91c-4e97-91c8-477167f8b5a8']",125.5735650062561,4.616000175476074,12.014999866485596,3.697999954223633,5.174999713897705,9.300999879837036,31.460999965667725,27.084999799728394,10.269000053405762,8.089999914169312,8.032999992370605,5.446999788284302,98.22099947929382
1844,7be6f1c2-0181-4a1a-9b5d-d09a4881e642,1647304106.546577,1647304227.6220002,1647304106.7870002,1647304113.473,1647304113.484,1647304120.5180001,1647304120.528,1647304125.112,1647304125.1230001,1647304129.732,1647304129.742,1647304138.707,1647304138.72,1647304165.894,1647304165.906,1647304190.503,1647304190.52,1647304199.456,1647304199.468,1647304208.704,1647304208.72,1647304217.8049998,1647304217.8209999,1647304227.6220002,166132465,166132465,205833709,538098639,2.0,3.0,1.0,3.0,0.0,"['9f2192c0-796e-4bdd-bf1e-83a66a4079eb', '96da79a5-cedd-421a-853b-6d6b3cfab27e', '81b3edef-949f-40bb-bf44-73f03e974d13', '85d10274-34f1-47aa-9aa6-368c2cc3f170', '5533e759-9170-4145-b1a3-2392f7e20307', '3f71c3b5-5ec6-4aa2-a12a-b02932b86cf7']",121.07542324066162,6.685999870300293,7.0340001583099365,4.583999872207642,4.608999967575073,8.964999914169312,27.174000024795532,24.597000122070312,8.936000108718872,9.236000061035156,9.084999799728394,9.801000356674194,85.94200038909912
1845,c6267a65-eb80-471f-8e0f-8a41622437a9,1647304116.660952,1647304237.0860002,1647304117.074,1647304120.9350002,1647304120.944,1647304129.043,1647304129.053,1647304137.283,1647304137.293,1647304141.724,1647304141.738,1647304154.262,1647304154.272,1647304176.095,1647304176.109,1647304204.314,1647304204.332,1647304213.204,1647304213.217,1647304223.881,1647304223.8979998,1647304233.239,1647304233.26,1647304237.0860002,166072333,166072333,203842848,535987514,2.0,2.0,1.0,2.0,1.0,"['8d00fb73-4e4d-48d4-aa04-9dae7f1cde00', '256e9cd1-bfeb-40d0-8770-de26bd320327', '5a0c33ae-4c13-487c-ba9a-0a1e9f4ac9ad', '56ff9075-9a4b-454f-9593-1eaff22f1cfa', '9a190a8f-afa1-491a-92bf-92bafb5df959', '6bb32586-cd6e-4ec9-9902-a2751d758180']",120.42504811286926,3.8610002994537354,8.098999977111816,8.230000019073486,4.430999994277954,12.52400016784668,21.822999954223633,28.204999923706055,8.871999979019165,10.664000034332275,9.341000318527222,3.826000213623047,90.18700003623962
1846,af210641-6ba7-4b62-abaf-2544150a9cec,1647304116.864199,1647304227.793,1647304117.18,1647304121.947,1647304121.956,1647304132.0979998,1647304132.108,1647304135.4060001,1647304135.416,1647304139.023,1647304139.035,1647304146.353,1647304146.364,1647304176.1009998,1647304176.113,1647304201.798,1647304201.8140001,1647304209.866,1647304209.879,1647304217.253,1647304217.268,1647304222.244,1647304222.26,1647304227.793,146158074,146158074,183907803,476223951,2.0,2.0,1.0,2.0,0.0,"['bc6c6155-44e8-4d77-b26f-78cdfa39a86d', '55b61052-cc40-4a26-a7f7-7027bfd02381', 'bab72fa0-7691-4208-96b9-ea12f0a81905', '7c91d456-17c5-4721-9f8a-8f7bf6efcf3a', '34b44179-803f-47ef-8af5-d215455d3b66', 'fea053d7-fea3-45cc-a801-49abe152f49a']",110.9288010597229,4.766999959945679,10.1419997215271,3.2980000972747803,3.6070001125335693,7.317999839782715,29.73699975013733,25.68500018119812,8.051999807357788,7.374000072479248,4.976000070571899,5.5329999923706055,88.3079993724823
1847,f587ab8a-c932-4b36-883a-5dba11180b2b,1647304117.0415921,1647304230.7129998,1647304117.711,1647304121.8630002,1647304121.8739998,1647304129.2150002,1647304129.2259998,1647304133.131,1647304133.1420002,1647304139.057,1647304139.0670002,1647304150.448,1647304150.461,1647304170.278,1647304170.292,1647304199.889,1647304199.907,1647304209.849,1647304209.864,1647304222.553,1647304222.5740001,1647304226.0470002,1647304226.066,1647304230.7129998,165342660,165342660,205053915,535739235,3.0,2.0,1.0,3.0,0.0,"['4219e229-c5a4-4fbf-8ed6-f7fa8acc7209', 'c974d7b1-1650-4b70-8f33-d14bba6de4bd', 'adc97e8e-6f44-4642-bc7a-7f4505289209', '080162ff-a69f-4340-b69f-d74105b0ec60', 'f33ec487-642a-4ac4-bd0a-688d9f2a4af5', '2417babb-072f-43f1-8dc0-298471eb0a26']",113.67140769958496,4.152000188827515,7.341000318527222,3.9050002098083496,5.914999723434448,11.38099980354309,19.817000150680542,29.596999883651733,9.941999912261963,12.688999891281128,3.4730000495910645,4.646999835968018,90.76699995994568
1848,1c8366f9-4433-4041-9abb-07a0d173192d,1647304196.7354722,1647304310.041,1647304196.905,1647304202.277,1647304202.297,1647304209.36,1647304209.371,1647304216.105,1647304216.115,1647304222.276,1647304222.2870002,1647304230.8070002,1647304230.831,1647304247.013,1647304247.0249999,1647304282.8339999,1647304282.8460002,1647304292.615,1647304292.633,1647304299.981,1647304300.001,1647304305.682,1647304305.705,1647304310.041,181875175,181875175,219623240,583373590,2.0,2.0,0.0,3.0,1.0,"['5da1489c-3c2b-4fce-a700-0cc546c1fcb5', '61f74b34-6179-4fd6-bc64-354b8aebfcaf', '8642ef1f-e83f-4a04-a1e4-963686dc357d', '80b46519-010d-4b55-b12f-d200d3277a5c', '15e3f40e-ddd4-4c13-9b98-408cfcbeaa58', '94476149-8601-4223-8330-e25761cda8e9']",113.30552768707275,5.371999979019165,7.062999963760376,6.733999967575073,6.16100001335144,8.519999980926514,16.181999921798706,35.80900001525879,9.768999814987183,7.3480000495910645,5.680999994277954,4.335999965667725,84.69099974632263
1849,7cae5fd8-62c3-4f91-818b-c9504cb9e146,1647304196.909289,1647304341.19,1647304197.176,1647304202.929,1647304202.9550002,1647304210.14,1647304210.15,1647304216.52,1647304216.533,1647304225.06,1647304225.074,1647304232.446,1647304232.457,1647304259.023,1647304259.038,1647304285.269,1647304285.28,1647304292.652,1647304292.665,1647304300.351,1647304300.367,1647304336.67,1647304336.688,1647304341.19,146434183,146434183,186135014,479003380,3.0,3.0,1.0,35.0,1.0,"['2bf828b5-c74f-4cf1-83d3-e45fcd1090d6', '6faf9fc4-fe2a-4cbd-838a-3979ab084182', '65ae73a9-cb65-45f8-ba7f-a1df74b52f93', 'e88af48d-6240-4d1a-9865-eb157391ed84', '50af94ba-0da2-4bcc-a7f7-a50be69d98d0', '21a3f016-9ef3-4d7d-8442-eafb6c71159a']",144.28071117401123,5.752999782562256,7.184999942779541,6.369999885559082,8.526999950408936,7.372000217437744,26.56599998474121,26.23099994659424,7.371999979019165,7.686000108718872,36.30299997329712,4.502000093460083,82.41200017929077
1850,a5df72e7-25ba-4ad7-b5a7-2370c3bb523a,1647304197.1061811,1647304319.925,1647304197.268,1647304204.4529998,1647304204.47,1647304211.9539998,1647304211.965,1647304222.233,1647304222.245,1647304225.9459999,1647304225.9580002,1647304234.8140001,1647304234.828,1647304249.155,1647304249.168,1647304282.859,1647304282.8700001,1647304295.988,1647304296.0049999,1647304304.595,1647304304.614,1647304313.868,1647304313.885,1647304319.925,175044027,175044027,212794480,562882534,3.0,2.0,1.0,2.0,0.0,"['c15df702-bc41-43a7-8526-12d2e086f0bd', '420126de-382a-400d-903c-9585a0b30c71', '1bb06440-adde-49f2-9547-d58ed758866f', 'b9fe8a15-5b17-4f04-a40c-613d7e63e199', 'f7096182-9b1a-4688-98cf-7a170084865f', '72c48fa4-be97-439b-bab0-5a4c15868fde']",122.81881880760193,7.184999942779541,7.483999729156494,10.26800012588501,3.7009999752044678,8.855999946594238,14.32699990272522,33.69099998474121,13.117999792098999,8.59000015258789,9.253999948501587,6.039999961853027,86.06599950790405
1851,1f8997dc-b476-4b8a-838e-2a7d3bde8bff,1647304206.6411169,1647304335.8070002,1647304206.948,1647304215.6569998,1647304215.666,1647304226.779,1647304226.792,1647304238.091,1647304238.1009998,1647304246.5249999,1647304246.535,1647304254.7740002,1647304254.7859998,1647304282.844,1647304282.859,1647304308.387,1647304308.3990002,1647304315.563,1647304315.575,1647304326.0830002,1647304326.1,1647304330.018,1647304330.033,1647304335.8070002,161009194,161009194,200728623,522747011,2.0,3.0,0.0,2.0,1.0,"['b56e133b-47d3-4a87-8448-0e6c57390392', '474b4e74-1d51-4b6a-9e14-d04f3402f45a', '9a0b813e-a1fb-4de8-856a-ec30139bd531', 'd522679b-d5d5-4282-a83d-a10cec1575f3', '2e127cd0-ceff-4f52-bc48-e3ffc6d4b1e0', '2239575e-7e70-439c-928e-106501c9940b']",129.1658833026886,8.708999872207642,11.11300015449524,11.299000024795532,8.424000024795532,8.239000082015991,28.058000326156616,25.528000116348267,7.163999795913696,10.508000135421753,3.9179999828338623,5.77400016784668,90.61000061035156
1852,25ab9072-bda8-4462-916d-b8102184343b,1647304226.790234,1647304341.314,1647304227.073,1647304233.174,1647304233.184,1647304239.9350002,1647304239.9550002,1647304244.396,1647304244.407,1647304250.318,1647304250.336,1647304257.4529998,1647304257.468,1647304277.512,1647304277.526,1647304308.113,1647304308.1299999,1647304317.219,1647304317.237,1647304324.9889998,1647304325.007,1647304335.894,1647304335.911,1647304341.314,175095173,175095173,214803718,564994064,2.0,2.0,1.0,3.0,1.0,"['e2adf6e5-05cb-40d6-9168-07927028251c', '806f84de-6dff-40de-9296-c0c97c5e4a77', 'c7097c94-f1d5-4e2d-a9bd-3f67b1771d4b', '1175facb-054c-429d-a337-61e9d7150661', '01a3c15e-e4cb-49b0-83a1-8b6046483d1a', 'fa1502f3-42db-4d5a-bc9b-87cafaa80368']",114.52376580238342,6.101000070571899,6.751000165939331,4.440999746322632,5.91100001335144,7.116999864578247,20.044000148773193,30.586999893188477,9.089000225067139,7.751999855041504,10.88700008392334,5.4029998779296875,81.34000015258789
1853,8c71ed91-4eae-4c4a-97d3-dc095ce7e0c5,1647304226.9744692,1647304346.6729999,1647304227.303,1647304231.062,1647304231.0700002,1647304238.753,1647304238.763,1647304243.7129998,1647304243.722,1647304250.064,1647304250.073,1647304257.4529998,1647304257.4620001,1647304282.8569999,1647304282.8739998,1647304313.053,1647304313.068,1647304323.907,1647304323.9180002,1647304335.81,1647304335.825,1647304342.63,1647304342.645,1647304346.6729999,174877403,174877403,212630847,562385653,2.0,3.0,1.0,3.0,0.0,"['328f723a-0b3f-45a6-9cba-6e7ce842bbd9', '27d585aa-74ac-4a75-8222-b40fd84dd862', '41f38372-5fa0-457c-924a-d4ed83459aca', '46a2e780-a21c-4ba5-8086-782c40971cf3', '8c8be56a-1154-46d4-a3a5-907e98524457', '42fe2806-fe58-4410-a212-ed4b5a8e8cb0']",119.69853067398071,3.759000062942505,7.682999849319458,4.949999809265137,6.3420000076293945,7.379999876022339,25.394999742507935,30.17900013923645,10.83899998664856,11.8919997215271,6.805000066757202,4.0279998779296875,93.36799931526184
1854,cb396d77-9cf2-4aa5-afd1-604fb00018da,1647304227.159929,1647304343.9169998,1647304227.329,1647304231.632,1647304231.641,1647304239.0819998,1647304239.091,1647304246.4819999,1647304246.4910002,1647304250.172,1647304250.183,1647304259.854,1647304259.866,1647304285.292,1647304285.3049998,1647304311.607,1647304311.6230001,1647304319.838,1647304319.852,1647304328.027,1647304328.041,1647304335.8609998,1647304335.875,1647304343.9169998,146538769,146538769,184248779,477326317,2.0,3.0,1.0,2.0,0.0,"['6633a6d2-c565-481a-b093-63f3b20aab00', '544499dd-55bd-424b-8f27-48cbcf5f4ce7', '692f6a79-db46-4390-95ab-0f28661275b9', '48d99764-774e-4ac2-97e6-3a9aac20e5c2', '938e960f-478f-42f4-ac3e-b66120738152', '19f43339-f2eb-4a20-9f92-67f07253e420']",116.75707077980042,4.302999973297119,7.440999746322632,7.390999794006348,3.680999755859375,9.671000003814697,25.426000118255615,26.302000284194946,8.214999914169312,8.174999952316284,7.819999933242798,8.041999816894531,85.23000001907349
1855,35f94878-d44e-4224-b77d-bc987b34a13d,1647304288.856032,1647304398.144,1647304289.2979999,1647304295.2940001,1647304295.304,1647304302.593,1647304302.6019998,1647304307.703,1647304307.7150002,1647304311.591,1647304311.6019998,1647304319.8769999,1647304319.888,1647304336.216,1647304336.227,1647304367.6790001,1647304367.6950002,1647304374.748,1647304374.764,1647304384.766,1647304384.782,1647304389.437,1647304389.452,1647304398.144,184366735,184366735,222107079,590840549,3.0,3.0,0.0,2.0,0.0,"['e2a438c2-f3c6-489a-ba08-ffb4e124aa55', 'c157c82e-85b8-4eca-9a11-6970cdbb9f0c', '9ab1edaf-2e32-4d62-b7f6-c7a88a9639b7', '99e9b918-16df-48ae-90ab-941d63a9b4e0', '463752df-f070-45c9-83fc-6242aca16b97', '2d2d2f3b-144d-453e-acb5-dd751c48cea3']",109.28796815872192,5.996000289916992,7.289000034332275,5.1010003089904785,3.875999927520752,8.275000095367432,16.32800006866455,31.4520001411438,7.05299973487854,10.002000093460083,4.6549999713897705,8.692000150680542,80.39900016784668
1856,168765cd-1851-4da6-97e6-8b810e6e957e,1647304296.905032,1647304399.5900002,1647304297.072,1647304301.2259998,1647304301.2350001,1647304308.52,1647304308.53,1647304312.783,1647304312.794,1647304316.517,1647304316.529,1647304323.803,1647304323.817,1647304341.233,1647304341.243,1647304366.6230001,1647304366.638,1647304373.859,1647304373.872,1647304384.516,1647304384.533,1647304389.968,1647304389.982,1647304399.5900002,196292053,196292053,234022331,626606437,2.0,3.0,0.0,3.0,1.0,"['f33f14f6-d981-484a-ad53-4c64eb50983c', '80e888c4-cccd-4f2b-8ad2-33a383e071c2', '510f26f8-8ba0-4941-be3b-d15cb96ea1f8', '24305178-7ce4-4116-b9f6-112b26d5534c', '95230eed-16ba-4497-872b-d76090839583', '564a7926-4e4a-486b-a69b-881288a6b6ef']",102.68496823310852,4.1539998054504395,7.284999847412109,4.253000020980835,3.7230000495910645,7.273999929428101,17.41600012779236,25.380000114440918,7.2209999561309814,10.644000053405762,5.434999942779541,9.608000040054321,75.22000002861023
1857,83ffbc86-4a82-4177-bb1e-b7ff1a111854,1647304297.0994089,1647304405.6230001,1647304297.246,1647304301.948,1647304301.9580002,1647304310.141,1647304310.1539998,1647304318.624,1647304318.6339998,1647304323.405,1647304323.415,1647304330.468,1647304330.4780002,1647304346.663,1647304346.6780002,1647304373.236,1647304373.253,1647304381.556,1647304381.573,1647304397.314,1647304397.337,1647304402.028,1647304402.0470002,1647304405.6230001,164939928,164939928,202686055,532565911,3.0,3.0,0.0,3.0,0.0,"['b092ae3f-0704-438c-be99-96b58914c034', '6eb49782-014a-495d-a0be-eac40887413b', '7d2fdb93-6330-4521-89c8-7cb1bd77e1e2', '7339eea7-ed95-4c94-837a-131d5745c90a', 'f902af28-56b2-4386-91fe-50b8577a69f6', '03ebdcc3-e403-42df-8daf-4c6cd4e21fd7']",108.52359127998352,4.70199990272522,8.182999849319458,8.470000267028809,4.771000146865845,7.052999973297119,16.18499994277954,26.557999849319458,8.30299997329712,15.740999937057495,4.69100022315979,3.5759999752044678,82.02299952507019
1858,881d979d-0253-46d1-8791-bb5f4a5b01c1,1647304336.953126,1647304457.529,1647304337.107,1647304343.95,1647304343.959,1647304353.784,1647304353.799,1647304360.9740002,1647304360.983,1647304365.006,1647304365.019,1647304373.1980002,1647304373.2089999,1647304400.407,1647304400.4220002,1647304427.1859999,1647304427.196,1647304435.5340002,1647304435.5449998,1647304448.6899998,1647304448.705,1647304453.1859999,1647304453.1990001,1647304457.529,198212952,198212952,235968266,632394170,2.0,3.0,1.0,2.0,0.0,"['cefe6f00-d4da-43b9-8121-891c6a694f83', 'a7d3d16c-260f-4bf6-b9a1-67233573429c', '6daf85cb-6b3a-43a2-8087-2d3e714cf112', '9568464c-d6a6-4a9f-bc1e-2786b94b2810', '48a54792-eff7-49d9-b237-ec21910b8ad2', '10208eff-5248-4ab3-9088-80410625a459']",120.5758740901947,6.8429999351501465,9.824999809265137,7.175000190734863,4.023000001907349,8.17900013923645,27.198000192642212,26.763999700546265,8.338000059127808,13.144999980926514,4.480999946594238,4.329999923706055,93.44899988174438
1859,8d0a6284-e117-4b88-910b-9909b3364aad,1647304337.153924,1647304437.808,1647304337.513,1647304343.767,1647304343.7779999,1647304354.714,1647304354.726,1647304359.892,1647304359.904,1647304363.788,1647304363.8,1647304375.675,1647304375.688,1647304389.391,1647304389.404,1647304413.681,1647304413.6990001,1647304420.724,1647304420.74,1647304429.432,1647304429.4499998,1647304433.5059998,1647304433.5219998,1647304437.808,182143989,182143989,219865083,584153061,3.0,3.0,0.0,3.0,0.0,"['84d59c0e-c488-497b-b14b-d2e5acc3366a', '423d1f5c-dccc-4cb4-b8ad-76a94a633ba9', '850dee88-e3e2-4439-92f3-c81e583be87f', '35ba0847-3ad7-472c-8336-1b71e0401a42', '7c25d7fb-6638-4a36-afa5-f8f94e73509e', '4172a4ea-cb42-4a3f-9f07-9dccafd64d24']",100.65407609939575,6.253999948501587,10.936000108718872,5.165999889373779,3.884000062942505,11.875,13.70300006866455,24.276999950408936,7.0249998569488525,8.691999912261963,4.055999994277954,4.2860002517700195,76.50799989700317
1860,7eb05d4f-aeef-479f-a670-f4079c1ce1c3,1647304396.9715252,1647304508.258,1647304397.1699998,1647304401.033,1647304401.043,1647304409.272,1647304409.286,1647304415.129,1647304415.146,1647304419.202,1647304419.2129998,1647304426.12,1647304426.133,1647304449.927,1647304449.9390001,1647304478.521,1647304478.535,1647304488.3409998,1647304488.3569999,1647304497.483,1647304497.502,1647304503.3609998,1647304503.39,1647304508.258,200253016,200253016,239998737,640504769,2.0,2.0,1.0,3.0,1.0,"['58f6a51a-ede0-4693-8321-88cf66a2513e', 'c8a3bd4e-46c0-4529-961b-c0c4d70c8a36', '6bf459bd-7aba-4b6d-b5b5-ea5e50dd1ee6', 'cfbc0997-b366-4e36-93e2-0308aebd4c73', 'da311f79-0980-495f-a99a-bbbf71d0fb9b', '74c4d719-15dc-4ec8-b704-30cf2789cac9']",111.28647470474243,3.8630001544952393,8.229000091552734,5.8429999351501465,4.055999994277954,6.9070000648498535,23.794000148773193,28.58199977874756,9.805999755859375,9.126000165939331,5.858999729156494,4.867999792098999,86.44400000572205
1861,74f345d9-18d2-4c3c-8be8-dca3729d216d,1647304397.241842,1647304510.18,1647304397.395,1647304403.059,1647304403.071,1647304411.369,1647304411.38,1647304415.88,1647304415.891,1647304421.362,1647304421.375,1647304430.414,1647304430.429,1647304461.745,1647304461.759,1647304485.336,1647304485.348,1647304492.648,1647304492.664,1647304500.6,1647304500.619,1647304505.766,1647304505.788,1647304510.18,157983674,157983674,195732064,511699412,3.0,3.0,0.0,3.0,1.0,"['90716a84-3bcf-498d-bd80-f636fd73550a', '6f0aa0c0-879d-4f9c-8bb6-0f84ad053b3e', 'd4425f66-6979-4cd4-9d44-db123712b01a', '1074e11b-c764-4afd-852e-fb18af593f8c', '1f3e48c3-1578-48ab-abdf-881499810d03', '1d7be3a0-f2f3-4f4b-9e97-798f47fd26e9']",112.93815803527832,5.664000034332275,8.297999858856201,4.5,5.4709999561309814,9.039000034332275,31.31599998474121,23.57699990272522,7.299999952316284,7.935999870300293,5.147000074386597,4.391999959945679,87.46599960327148
